# samples 279
60.00	pid_45672_pathway.tab
60.00	pid_37040_pathway.tab
60.00	pid_37005_pathway.tab
60.00	pid_41217_pathway.tab
60.00	pid_45858_pathway.tab
60.00	pid_45812_pathway.tab
60.00	pid_41385_pathway.tab
60.00	pid_41262_pathway.tab
60.00	pid_41485_pathway.tab
60.00	pid_45720_pathway.tab
60.00	pid_40895_pathway.tab
60.00	pid_41281_pathway.tab
60.00	pid_41701_pathway.tab
60.00	pid_41791_pathway.tab
60.00	pid_41407_pathway.tab
60.00	pid_36920_pathway.tab
60.00	pid_41523_pathway.tab
60.00	pid_41846_pathway.tab
60.00	pid_41114_pathway.tab
60.00	pid_41499_pathway.tab
60.00	pid_37009_pathway.tab
60.00	pid_41606_pathway.tab
60.00	pid_41452_pathway.tab
60.00	pid_45782_pathway.tab
60.00	pid_36995_pathway.tab
60.00	pid_37029_pathway.tab
60.00	pid_41003_pathway.tab
60.00	pid_41802_pathway.tab
60.00	pid_41633_pathway.tab
60.00	pid_41172_pathway.tab
60.00	pid_36937_pathway.tab
60.00	pid_36978_pathway.tab
60.00	pid_36981_pathway.tab
60.00	pid_40924_pathway.tab
60.00	pid_36880_pathway.tab
60.00	pid_41582_pathway.tab
60.00	pid_45787_pathway.tab
60.00	pid_41724_pathway.tab
60.00	pid_45815_pathway.tab
60.00	pid_40969_pathway.tab
60.00	pid_45884_pathway.tab
60.00	pid_45840_pathway.tab
60.00	pid_45699_pathway.tab
60.00	pid_41567_pathway.tab
60.00	pid_41565_pathway.tab
60.00	pid_41592_pathway.tab
60.00	pid_41313_pathway.tab
60.00	pid_41384_pathway.tab
60.00	pid_41182_pathway.tab
60.00	pid_41737_pathway.tab
60.00	pid_36895_pathway.tab
60.00	pid_41343_pathway.tab
60.00	pid_41743_pathway.tab
60.00	pid_41662_pathway.tab
60.00	pid_41709_pathway.tab
60.00	pid_41396_pathway.tab
60.00	pid_45791_pathway.tab
60.00	pid_41357_pathway.tab
60.00	pid_41642_pathway.tab
60.00	pid_36918_pathway.tab
60.00	pid_45783_pathway.tab
60.00	pid_41486_pathway.tab
60.00	pid_41623_pathway.tab
60.00	pid_40892_pathway.tab
60.00	pid_41203_pathway.tab
60.00	pid_41824_pathway.tab
60.00	pid_41859_pathway.tab
60.00	pid_41750_pathway.tab
60.00	pid_36994_pathway.tab
60.00	pid_41609_pathway.tab
60.00	pid_41617_pathway.tab
60.00	pid_41600_pathway.tab
60.00	pid_45797_pathway.tab
60.00	pid_41554_pathway.tab
60.00	pid_37022_pathway.tab
60.00	pid_40933_pathway.tab
60.00	pid_37028_pathway.tab
60.00	pid_40996_pathway.tab
60.00	pid_45669_pathway.tab
60.00	pid_36881_pathway.tab
60.00	pid_36987_pathway.tab
70.00	pid_36892_pathway.tab
70.00	pid_41480_pathway.tab
70.00	pid_41286_pathway.tab
80.00	pid_37050_pathway.tab
90.00	pid_37015_pathway.tab
110.00	pid_37044_pathway.tab
140.00	pid_36899_pathway.tab
150.00	pid_41124_pathway.tab
160.00	pid_41371_pathway.tab
200.00	pid_36876_pathway.tab
330.00	pid_36872_pathway.tab
480.00	pid_37037_pathway.tab
710.00	pid_37035_pathway.tab
850.00	pid_41535_pathway.tab
890.00	pid_36976_pathway.tab
