CREBBP	Myb/Cbp	component>
MYB	Myb/Cbp	component>
p16INK4a	CDK6/Cyclin D1	-a>
PIM1/p100/Myb	MIM-1	-t>
MYB	LYZ	-t>
T-Lymphocyte	RAG2	-t>
MAF	Myb/MAF	component>
MYB	Myb/MAF	component>
MYB	BCL2	-t>
MYB	COL1A2	-t>
MYB	PTGS2	-t>
CEBP	BRM/CEBP	component>
BRM	BRM/CEBP	component>
MYB	MAD1L1	-t>
MYB	ELA2	-t>
MYB	GATA3	-t>
CDKN1A	CDK6/Cyclin D1	-a>
MYB	ADA	-t>
TAK1/TAB family	HIPK2	-a>
MYB	KIT	-t>
ETS	CSF1R	-t>
MYB	CEBPB	-t>
RAS family/GTP	PIM1	-a>
MYB	PPP3CA	-t>
CDKN1B	CDK6/Cyclin D1	-a>
MYB	COPA	-t>
MYB	CDK6/Cyclin D1/Myb	component>
CDK6/Cyclin D1	CDK6/Cyclin D1/Myb	component>
ATRA	MYB	-a>
MYB	NRAS	-t|
MYB	SLC1A5	-t>
MYB	HES1/Myb	component>
HES1	HES1/Myb	component>
Myb/Cbp	MIM-1	-t>
MYB	KITLG	-t>
MYB	BIRC3	-t>
MYB	HSPA8	-t>
MYB	CCNA1	-t>
MYB	PTCRA	-t>
MYB	SLC25A3	-t>
MYB	TFEC	-t>
MYB	ANPEP	-t>
MYB	TCR-delta	-t>
LEF1	Myb/PAX5/LEF1	component>
PAX5	Myb/PAX5/LEF1	component>
MYB	Myb/PAX5/LEF1	component>
MYB	GRP78	-t>
MYB	CASP6	-t>
MYB	H2AFZ	-t>
MYB	TOM1	-t>
GATA1	Myb/GATA1	component>
MYB	Myb/GATA1	component>
PIAS3	MYB	-a>
MYB	GSTM1	-t>
MYB	CD34	-t>
MYB	PIM1/p100/Myb	component>
SND1	PIM1/p100/Myb	component>
PIM1	PIM1/p100/Myb	component>
MYB	PMCA1	-t|
MYB	MYC	-t>
MYB	proteasomal ubiquitin-dependent protein catabolic process	-ap>
GATA1	MYB	-t|
MYB	MCM4	-t>
MYB	CD4	-t>
MYB	SKI/SIN3a/NCoR1/TIF1B/Myb	component>
SKI/SIN3a/NCoR1/TIF1B	SKI/SIN3a/NCoR1/TIF1B/Myb	component>
UBE2I	MYB	-a>
MYB	MAT2A	-t>
MYB	IQGAP1	-t>
NLK	MYB	-a>
MYB	ADORA2B	-t>
Myb/PAX5/LEF1	RAG2	-t>
TAK1/TAB family	TAK1/TAB family	-a>
MYOD/Cbp/p300	MYF6	-t>
MYB	CA1	-t>
MYB	MPO	-t>
MYB	CLTA	-t>
MYB	hPC2	-t>
HIPK2	NLK	-a>
Cbp/p300	GATA1	-t>
MYB	YEATS4	-t>
MYB	PRTN3	-t>
MYB	MYOD/Cbp/p300/Myb	component>
MYOD/Cbp/p300	MYOD/Cbp/p300/Myb	component>
MYB	CCNB1	-t>
MYB	MIM-1	-t>
