MAPK8	JUN	-a>
SYK	B-cell antigen/BCR complex/LYN/SYK/BLNK	component>
SYK	B-cell antigen/BCR complex/LYN/SYK	component>
SYK	B-cell antigen/BCR complex/Btk/LYN/SYK/BLNK/PLCgamma2/CD72	component>
SYK	B-cell antigen/BCR complex/Btk/LYN/SYK/BLNK/PLCgamma2	component>
PIK3CA	PI3K/BCAP/CD19	component>
PIK3CA	PI3K	component>
CSK	RasGAP/Csk	component>
CSK	PAG1/CSK	component>
CD79B	BCR complex	component>
CD79B	B-cell antigen/BCR complex/LYN/SYK/BLNK	component>
CD79B	B-cell antigen/BCR complex/LYN/SYK	component>
CD79B	B-cell antigen/BCR complex/LYN	component>
CD79B	B-cell antigen/BCR complex/FcgammaRIIB	component>
CD79B	B-cell antigen/BCR complex/Btk/LYN/SYK/BLNK/PLCgamma2/CD72	component>
CD79B	B-cell antigen/BCR complex/Btk/LYN/SYK/BLNK/PLCgamma2	component>
CD79B	B-cell antigen/BCR complex	component>
FCGR2B	B-cell antigen/BCR complex/FcgammaRIIB	component>
AKT1	IKBKG	-a>
AKT1	CHUK	-a>
AKT1	IKBKB	-a>
SHC1	SHC/GRB2/SOS1	component>
PTPN6	CD72/SHP1	component>
PTPN6	B-cell antigen/BCR complex/LYN/SYK	-a|
PIK3R1	PI3K/BCAP/CD19	component>
PIK3R1	PI3K	component>
MAPK3	JUN	-a>
NFKBIA	ubiquitin-dependent protein catabolic process	-ap>
NFKBIA	NFKBIA	-t|
NFKBIA	NF-kappa-B/RelA/I kappa B alpha	component>
NFKBIA	NF-kappa-B/RelA	-a|
CD72	CD72/SHP1	component>
CD72	B-cell antigen/BCR complex/Btk/LYN/SYK/BLNK/PLCgamma2/CD72	component>
RASA1	RasGAP/p62DOK/SHIP	component>
RASA1	RasGAP/Csk	component>
CD22	PTPN6	-a>
NFKB1	NF-kappa-B/RelA/I kappa B beta	component>
NFKB1	NF-kappa-B/RelA/I kappa B alpha	component>
NFKB1	NF-kappa-B/RelA	component>
ELK1	re-entry into mitotic cell cycle	-ap>
ELK1	FOS	-a>
PLCG2	B-cell antigen/BCR complex/Btk/LYN/SYK/BLNK/PLCgamma2/CD72	component>
PLCG2	B-cell antigen/BCR complex/Btk/LYN/SYK/BLNK/PLCgamma2	component>
PPP3CB	Calcineurin	component>
CD19	VAV2	-a>
CD19	PI3K/BCAP/CD19	component>
CD79A	BCR complex	component>
CD79A	B-cell antigen/BCR complex/LYN/SYK/BLNK	component>
CD79A	B-cell antigen/BCR complex/LYN/SYK	component>
CD79A	B-cell antigen/BCR complex/LYN	component>
CD79A	B-cell antigen/BCR complex/FcgammaRIIB	component>
CD79A	B-cell antigen/BCR complex/Btk/LYN/SYK/BLNK/PLCgamma2/CD72	component>
CD79A	B-cell antigen/BCR complex/Btk/LYN/SYK/BLNK/PLCgamma2	component>
CD79A	B-cell antigen/BCR complex	component>
PTPRC	B-cell antigen/BCR complex/LYN	-a>
LYN	B-cell antigen/BCR complex/LYN/SYK/BLNK	component>
LYN	B-cell antigen/BCR complex/LYN/SYK	component>
LYN	B-cell antigen/BCR complex/LYN	component>
LYN	B-cell antigen/BCR complex/Btk/LYN/SYK/BLNK/PLCgamma2/CD72	component>
LYN	B-cell antigen/BCR complex/Btk/LYN/SYK/BLNK/PLCgamma2	component>
JUN	AP-1	component>
RAF1	MAP2K1	-a>
HRAS	RAF1	-a>
FOS	AP-1	component>
BCL10	CARD11/BCL10/MALT1/TAK1	component>
NFATC1	cytokine secretion	-ap>
SH3BP5	B-cell antigen/BCR complex/Btk/LYN/SYK/BLNK/PLCgamma2	-a|
MAP3K7	MAP3K1	-a>
MAP3K7	CARD11/BCL10/MALT1/TAK1	component>
PDPK1	AKT1	-a>
CHUK	IKK complex	component>
IKBKB	NFKBIB	-a>
IKBKB	NFKBIA	-a>
IKBKB	NF-kappa-B/RelA	-a>
IKBKB	IKK complex	component>
INPP5D	mol:IP3	-a|
INPP5D	mol:DAG	-a|
INPP5D	BTK	-a|
INPP5D	RasGAP/p62DOK/SHIP	component>
SHC/GRB2/SOS1	mol:GDP	-a>
SHC/GRB2/SOS1	HRAS	-a>
RasGAP/p62DOK/SHIP	mol:GDP	-a|
RasGAP/p62DOK/SHIP	HRAS	-a|
RasGAP/Csk	B-cell antigen/BCR complex/LYN	-a>
PI3K/BCAP/CD19	AKT1	-a>
PI3K	mol:PI-3-4-5-P3	-a>
PI3K	DAPP1	-a>
PAG1/CSK	B-cell antigen/BCR complex/LYN	-a|
NF-kappa-B/RelA	BCL2A1	-a>
NF-kappa-B/RelA	NFKBIB	-t>
NF-kappa-B/RelA	NFKBIB	-a>
NF-kappa-B/RelA	NFKBIA	-t>
NF-kappa-B/RelA	NFKBIA	-a>
NF-kappa-B/RelA	POU2F2	-a>
NF-kappa-B/RelA	NF-kappa-B/RelA	-a>
GO:0007205	mol:GDP	-a>
GO:0007205	CARD11	-a>
GO:0007205	ELK1	-a>
GO:0007205	HRAS	-a>
Calcineurin	NFATC1	-a>
CARD11/BCL10/MALT1/TAK1	IKBKG	-a>
CARD11/BCL10/MALT1/TAK1	CHUK	-a>
CARD11/BCL10/MALT1/TAK1	IKBKB	-a>
Bam32/HPK1	MAP3K1	-a>
B-cell antigen/BCR complex/LYN/SYK/BLNK	VAV2	-a>
B-cell antigen/BCR complex/LYN/SYK/BLNK	SHC/GRB2/SOS1	-a>
B-cell antigen/BCR complex/LYN/SYK	PI3K/BCAP/CD19	-a>
B-cell antigen/BCR complex/LYN/SYK	PI3K	-a>
B-cell antigen/BCR complex/LYN	DAPP1	-a>
B-cell antigen/BCR complex/LYN	CD22	-a>
B-cell antigen/BCR complex/LYN	CD19	-a>
B-cell antigen/BCR complex/FcgammaRIIB	RasGAP/p62DOK/SHIP	-a>
B-cell antigen/BCR complex/FcgammaRIIB	RasGAP/Csk	-a>
B-cell antigen/BCR complex/Btk/LYN/SYK/BLNK/PLCgamma2	mol:IP3	-a>
B-cell antigen/BCR complex/Btk/LYN/SYK/BLNK/PLCgamma2	mol:DAG	-a>
B-cell antigen/BCR complex/Btk/LYN/SYK/BLNK/PLCgamma2	PIK3AP1	-a>
AP-1	re-entry into mitotic cell cycle	-ap>
