VEGFA	VEGFR1 homodimer/VEGFA homodimer/CBL/CD2AP	component>
VEGFA	VEGFR1 homodimer/VEGFA homodimer	component>
VEGFA	VEGFA homodimer	component>
HSP90AA1	eNOS/Hsp90	component>
PRKCB	endothelial cell proliferation	-ap>
NRP2	VEGFR1 homodimer/NRP2/VEGFR121	component>
NRP2	VEGFR1 homodimer/NRP2	component>
PDPK1	AKT1	-a>
RP11-342D11.1	VEGFR1 homodimer/NRP1/VEGFR 121	component>
RP11-342D11.1	VEGFR1 homodimer/NRP1	component>
PI3K/GAB1	AKT1	-a>
PI3K	mol:PI-3-4-5-P3	-a>
CaM/Ca2+	NOS3	-a>
